countrycode,year,month,area,births,TFR,country,births_yearly,population,modate,CBR
RUS,2012,5,1,152937.31,1.63,Russian Federation,1899451.9,144291029,628,.012719071
RUS,2012,6,1,158433.8,1.6900001,Russian Federation,1899451.9,144291029,629,.013176187
RUS,2012,7,1,157961.44,1.6900001,Russian Federation,1899451.9,144291029,630,.013136903
RUS,2012,8,1,157406.02,1.6799999,Russian Federation,1899451.9,144291029,631,.013090711
RUS,2012,9,1,161410.98,1.73,Russian Federation,1899451.9,144291029,632,.013423786
RUS,2012,10,1,159502.42,1.71,Russian Federation,1899451.9,144291029,633,.013265059
RUS,2012,11,1,160450.92,1.72,Russian Federation,1899451.9,144291029,634,.013343941
RUS,2012,12,1,160556.31,1.72,Russian Federation,1899451.9,144291029,635,.013352706
RUS,2013,1,1,159151.34,1.71,Russian Federation,1895863.9,144604097.5,636,.013207207
RUS,2013,2,1,157262.23,1.6900001,Russian Federation,1895863.9,144604097.5,637,.013050438
RUS,2013,3,1,156658.95,1.6900001,Russian Federation,1895863.9,144604097.5,638,.013000375
RUS,2013,4,1,156366.27,1.6900001,Russian Federation,1895863.9,144604097.5,639,.012976086
RUS,2013,5,1,154685.14,1.67,Russian Federation,1895863.9,144604097.5,640,.012836577
RUS,2013,6,1,161050.69,1.74,Russian Federation,1895863.9,144604097.5,641,.013364824
RUS,2013,7,1,156692.66,1.7,Russian Federation,1895863.9,144604097.5,642,.013003171
RUS,2013,8,1,158477.63,1.72,Russian Federation,1895863.9,144604097.5,643,.013151297
RUS,2013,9,1,159792.84,1.73,Russian Federation,1895863.9,144604097.5,644,.013260441
RUS,2013,10,1,157476.84,1.71,Russian Federation,1895863.9,144604097.5,645,.013068248
RUS,2013,11,1,159381.73,1.73,Russian Federation,1895863.9,144604097.5,646,.013226325
RUS,2013,12,1,158867.56,1.73,Russian Federation,1895863.9,144604097.5,647,.013183656
RUS,2014,1,1,159534.69,1.74,Russian Federation,1913737.8,144925638,648,.013209645
RUS,2014,2,1,161165.48,1.76,Russian Federation,1913737.8,144925638,649,.013344677
RUS,2014,3,1,161889.02,1.77,Russian Federation,1913737.8,144925638,650,.013404586
RUS,2014,4,1,160918.44,1.76,Russian Federation,1913737.8,144925638,651,.013324222
RUS,2014,5,1,161633.86,1.77,Russian Federation,1913737.8,144925638,652,.013383459
RUS,2014,6,1,159465.69,1.75,Russian Federation,1913737.8,144925638,653,.013203932
RUS,2014,7,1,159159.55,1.75,Russian Federation,1913737.8,144925638,654,.013178583
RUS,2014,8,1,160167.94,1.76,Russian Federation,1913737.8,144925638,655,.013262079
RUS,2014,9,1,157674.84,1.74,Russian Federation,1913737.8,144925638,656,.013055648
RUS,2014,10,1,158415.3,1.75,Russian Federation,1913737.8,144925638,657,.013116959
RUS,2014,11,1,156870.34,1.73,Russian Federation,1913737.8,144925638,658,.012989035
RUS,2014,12,1,156842.55,1.74,Russian Federation,1913737.8,144925638,659,.012986733
RUS,2015,1,1,158101.22,1.75,Russian Federation,1911027.3,145307615.5,660,.01305654
RUS,2015,2,1,159152.88,1.76,Russian Federation,1911027.3,145307615.5,661,.013143389
RUS,2015,3,1,158588.44,1.76,Russian Federation,1911027.3,145307615.5,662,.013096776
RUS,2015,4,1,160340.53,1.78,Russian Federation,1911027.3,145307615.5,663,.01324147
RUS,2015,5,1,160609.58,1.79,Russian Federation,1911027.3,145307615.5,664,.013263688
RUS,2015,6,1,158346.38,1.76,Russian Federation,1911027.3,145307615.5,665,.013076785
RUS,2015,7,1,160176.72,1.79,Russian Federation,1911027.3,145307615.5,666,.013227941
RUS,2015,8,1,158995.14,1.78,Russian Federation,1911027.3,145307615.5,667,.013130363
RUS,2015,9,1,158291.41,1.77,Russian Federation,1911027.3,145307615.5,668,.013072246
RUS,2015,10,1,160420.97,1.8,Russian Federation,1911027.3,145307615.5,669,.013248112
RUS,2015,11,1,158930.84,1.78,Russian Federation,1911027.3,145307615.5,670,.013125053
RUS,2015,12,1,159073.16,1.79,Russian Federation,1911027.3,145307615.5,671,.013136805
RUS,2016,1,1,159690.03,1.8,Russian Federation,1858058.6,145778677,672,.013145135
RUS,2016,2,1,157294.09,1.77,Russian Federation,1858058.6,145778677,673,.01294791
RUS,2016,3,1,154726.56,1.75,Russian Federation,1858058.6,145778677,674,.012736559
RUS,2016,4,1,158488.38,1.79,Russian Federation,1858058.6,145778677,675,.013046219
RUS,2016,5,1,159946.73,1.8099999,Russian Federation,1858058.6,145778677,676,.013166266
RUS,2016,6,1,157086.81,1.78,Russian Federation,1858058.6,145778677,677,.012930847
RUS,2016,7,1,159031.16,1.8099999,Russian Federation,1858058.6,145778677,678,.013090898
RUS,2016,8,1,152861.13,1.74,Russian Federation,1858058.6,145778677,679,.012583002
RUS,2016,9,1,152175.19,1.74,Russian Federation,1858058.6,145778677,680,.012526539
RUS,2016,10,1,149693.73,1.72,Russian Federation,1858058.6,145778677,681,.012322274
RUS,2016,11,1,149049.84,1.71,Russian Federation,1858058.6,145778677,682,.012269272
RUS,2016,12,1,148014.94,1.7,Russian Federation,1858058.6,145778677,683,.012184082
RUS,2017,1,1,144291.02,1.66,Russian Federation,1667588.4,146186799,684,.011844382
RUS,2017,2,1,143383.38,1.66,Russian Federation,1667588.4,146186799,685,.011769876
RUS,2017,3,1,139635.38,1.62,Russian Federation,1667588.4,146186799,686,.011462214
RUS,2017,4,1,139587.91,1.62,Russian Federation,1667588.4,146186799,687,.011458319
RUS,2017,5,1,137556.5,1.6,Russian Federation,1667588.4,146186799,688,.011291566
RUS,2017,6,1,139073.94,1.62,Russian Federation,1667588.4,146186799,689,.011416128
RUS,2017,7,1,141625.61,1.66,Russian Federation,1667588.4,146186799,690,.011625587
RUS,2017,8,1,137020.38,1.61,Russian Federation,1667588.4,146186799,691,.011247558
RUS,2017,9,1,136959.56,1.61,Russian Federation,1667588.4,146186799,692,.011242566
RUS,2017,10,1,136152.13,1.6,Russian Federation,1667588.4,146186799,693,.011176286
RUS,2017,11,1,136218.52,1.61,Russian Federation,1667588.4,146186799,694,.011181736
RUS,2017,12,1,136084.09,1.61,Russian Federation,1667588.4,146186799,695,.011170702
RUS,2018,1,1,135407.23,1.6,Russian Federation,1579499.5,146430145.5,696,.011096668
RUS,2018,2,1,134676.13,1.6,Russian Federation,1579499.5,146430145.5,697,.011036754
RUS,2018,3,1,134663.03,1.6,Russian Federation,1579499.5,146430145.5,698,.011035681
RUS,2018,4,1,134592.72,1.61,Russian Federation,1579499.5,146430145.5,699,.011029919
RUS,2018,5,1,130644.96,1.5599999,Russian Federation,1579499.5,146430145.5,700,.010706399
RUS,2018,6,1,131606.38,1.58,Russian Federation,1579499.5,146430145.5,701,.010785187
RUS,2018,7,1,131778.89,1.58,Russian Federation,1579499.5,146430145.5,702,.010799325
RUS,2018,8,1,131374.73,1.58,Russian Federation,1579499.5,146430145.5,703,.010766204
RUS,2018,9,1,133845.77,1.62,Russian Federation,1579499.5,146430145.5,704,.010968706
RUS,2018,10,1,129235.2,1.5599999,Russian Federation,1579499.5,146430145.5,705,.010590869
RUS,2018,11,1,126616.07,1.54,Russian Federation,1579499.5,146430145.5,706,.01037623
RUS,2018,12,1,125058.39,1.52,Russian Federation,1579499.5,146430145.5,707,.010248577
RUS,2019,1,1,126020.9,1.54,Russian Federation,1457879.9,146533067,708,.010320202
RUS,2019,2,1,124039.26,1.52,Russian Federation,1457879.9,146533067,709,.010157919
RUS,2019,3,1,124071.42,1.52,Russian Federation,1457879.9,146533067,710,.010160553
RUS,2019,4,1,121182.3,1.49,Russian Federation,1457879.9,146533067,711,.0099239554
RUS,2019,5,1,123554.98,1.52,Russian Federation,1457879.9,146533067,712,.01011826
RUS,2019,6,1,124307.34,1.54,Russian Federation,1457879.9,146533067,713,.010179874
RUS,2019,7,1,121967.96,1.51,Russian Federation,1457879.9,146533067,714,.0099882949
RUS,2019,8,1,120436.79,1.5,Russian Federation,1457879.9,146533067,715,.0098629035
RUS,2019,9,1,119848.47,1.49,Russian Federation,1457879.9,146533067,716,.0098147243
RUS,2019,10,1,117222.36,1.46,Russian Federation,1457879.9,146533067,717,.0095996642
RUS,2019,11,1,117641.98,1.47,Russian Federation,1457879.9,146533067,718,.0096340282
RUS,2019,12,1,117586.16,1.48,Russian Federation,1457879.9,146533067,719,.0096294573
RUS,2020,1,1,117855.93,1.48,Russian Federation,1409469.9,146371298.5,720,.0096622165
RUS,2020,2,1,117888.42,1.49,Russian Federation,1409469.9,146371298.5,721,.0096648801
RUS,2020,3,1,115492.85,1.46,Russian Federation,1409469.9,146371298.5,722,.0094684837
RUS,2020,4,1,119291.41,1.51,Russian Federation,1409469.9,146371298.5,723,.0097799012
RUS,2020,5,1,122433.27,1.5599999,Russian Federation,1409469.9,146371298.5,724,.010037482
RUS,2020,6,1,116186.92,1.48,Russian Federation,1409469.9,146371298.5,725,.0095253857
RUS,2020,7,1,115679.38,1.48,Russian Federation,1409469.9,146371298.5,726,.0094837761
RUS,2020,8,1,117561.38,1.51,Russian Federation,1409469.9,146371298.5,727,.0096380683
RUS,2020,9,1,117020.88,1.5,Russian Federation,1409469.9,146371298.5,728,.0095937569
RUS,2020,10,1,117983.77,1.52,Russian Federation,1409469.9,146371298.5,729,.0096726976
RUS,2020,11,1,117748.42,1.52,Russian Federation,1409469.9,146371298.5,730,.0096534025
RUS,2020,12,1,114327.25,1.48,Russian Federation,1409469.9,146371298.5,731,.0093729235
RUS,2021,1,1,109303.31,1.41,Russian Federation,1379832,145836175,732,.0089939255
RUS,2021,2,1,113119.41,1.47,Russian Federation,1379832,145836175,733,.0093079293
RUS,2021,3,1,125013.17,1.62,Russian Federation,1379832,145836175,734,.010286598
RUS,2021,4,1,115019.98,1.5,Russian Federation,1379832,145836175,735,.0094643161
RUS,2021,5,1,111550.95,1.46,Russian Federation,1379832,145836175,736,.0091788713
RUS,2021,6,1,118269.4,1.55,Russian Federation,1379832,145836175,737,.0097316923
RUS,2021,7,1,113781.77,1.49,Russian Federation,1379832,145836175,738,.0093624322
RUS,2021,8,1,113113.63,1.48,Russian Federation,1379832,145836175,739,.0093074543
RUS,2021,9,1,115216.43,1.51,Russian Federation,1379832,145836175,740,.009480481
RUS,2021,10,1,116703.76,1.53,Russian Federation,1379832,145836175,741,.0096028652
RUS,2021,11,1,114480.48,1.5,Russian Federation,1379832,145836175,742,.0094199246
RUS,2021,12,1,114259.7,1.5,Russian Federation,1379832,145836175,743,.0094017582
RUS,2022,1,1,106527.15,1.4,Russian Federation,1287861.5,145579899,744,.0087809227
RUS,2022,2,1,111509.58,1.47,Russian Federation,1287861.5,145579899,745,.0091916192
RUS,2022,3,1,112403.24,1.48,Russian Federation,1287861.5,145579899,746,.0092652822
RUS,2022,4,1,106023.03,1.4,Russian Federation,1287861.5,145579899,747,.0087393681
RUS,2022,5,1,105520.32,1.39,Russian Federation,1287861.5,145579899,748,.0086979307
RUS,2022,6,1,107891.08,1.4299999,Russian Federation,1287861.5,145579899,749,.0088933492
RUS,2022,7,1,105777.79,1.4,Russian Federation,1287861.5,145579899,750,.0087191537
RUS,2022,8,1,109355.44,1.45,Russian Federation,1287861.5,145579899,751,.0090140551
RUS,2022,9,1,107053.16,1.4299999,Russian Federation,1287861.5,145579899,752,.0088242805
RUS,2022,10,1,104127.53,1.39,Russian Federation,1287861.5,145579899,753,.0085831247
RUS,2022,11,1,105146.03,1.41,Russian Federation,1287861.5,145579899,754,.0086670779
RUS,2022,12,1,106527.12,1.4299999,Russian Federation,1287861.5,145579899,755,.0087809199
RUS,2023,1,1,104961.95,1.42,Russian Federation,1247310.6,145440500.5,756,.0086601973
RUS,2023,2,1,104457.9,1.42,Russian Federation,1247310.6,145440500.5,757,.008618609
RUS,2023,3,1,108994.75,1.48,Russian Federation,1247310.6,145440500.5,758,.0089929355
RUS,2023,4,1,104607.28,1.4299999,Russian Federation,1247310.6,145440500.5,759,.0086309342
RUS,2023,5,1,104324.41,1.4299999,Russian Federation,1247310.6,145440500.5,760,.0086075943
RUS,2023,6,1,101317.52,1.39,Russian Federation,1247310.6,145440500.5,761,.008359503
RUS,2023,7,1,102233.03,1.41,Russian Federation,1247310.6,145440500.5,762,.0084350398
RUS,2023,8,1,109955.4,1.52,Russian Federation,1247310.6,145440500.5,763,.0090721967
RUS,2023,9,1,100274.7,1.39,Russian Federation,1247310.6,145440500.5,764,.0082734618
RUS,2023,10,1,101614.17,1.41,Russian Federation,1247310.6,145440500.5,765,.0083839791
RUS,2023,11,1,102180.79,1.42,Russian Federation,1247310.6,145440500.5,766,.0084307296
RUS,2023,12,1,102388.71,1.4299999,Russian Federation,1247310.6,145440500.5,767,.0084478846
RUS,2024,1,1,102110.84,1.4299999,Russian Federation,810497.75,144820423,768,.0084610311
RUS,2024,2,1,102964.06,1.4400001,Russian Federation,810497.75,144820423,769,.0085317297
RUS,2024,3,1,100294.45,1.41,Russian Federation,810497.75,144820423,770,.0083105229
RUS,2024,4,1,100944.97,1.42,Russian Federation,810497.75,144820423,771,.008364425
RUS,2024,5,1,103764.37,1.46,Russian Federation,810497.75,144820423,772,.0085980445
RUS,2024,6,1,99805.359,1.41,Russian Federation,810497.75,144820423,773,.0082699964
RUS,2024,7,1,101968.88,1.4400001,Russian Federation,810497.75,144820423,774,.0084492685
RUS,2024,8,1,98644.789,1.4,Russian Federation,810497.75,144820423,775,.0081738299
SVN,2012,1,1,1888.84,1.62,Slovenia,21915.18,2053321,624,.011038741
SVN,2012,2,1,1878.04,1.61,Slovenia,21915.18,2053321,625,.010975624
SVN,2012,3,1,1760.1801,1.52,Slovenia,21915.18,2053321,626,.010286829
SVN,2012,4,1,1841.03,1.59,Slovenia,21915.18,2053321,627,.010759331
SVN,2012,5,1,1832.33,1.58,Slovenia,21915.18,2053321,628,.010708486
SVN,2012,6,1,1761.85,1.52,Slovenia,21915.18,2053321,629,.010296588
SVN,2012,7,1,1780.61,1.54,Slovenia,21915.18,2053321,630,.010406225
SVN,2012,8,1,1802.16,1.5599999,Slovenia,21915.18,2053321,631,.010532168
SVN,2012,9,1,1858.05,1.61,Slovenia,21915.18,2053321,632,.010858799
SVN,2012,10,1,1827.51,1.59,Slovenia,21915.18,2053321,633,.010680318
SVN,2012,11,1,1865.4399,1.62,Slovenia,21915.18,2053321,634,.010901988
SVN,2012,12,1,1819.14,1.59,Slovenia,21915.18,2053321,635,.010631402
SVN,2013,1,1,1744.13,1.52,Slovenia,21116.41,2056441.5,636,.010177562
SVN,2013,2,1,1744.74,1.52,Slovenia,21116.41,2056441.5,637,.010181122
SVN,2013,3,1,1799.99,1.58,Slovenia,21116.41,2056441.5,638,.010503523
SVN,2013,4,1,1658.9399,1.45,Slovenia,21116.41,2056441.5,639,.00968045
SVN,2013,5,1,1773.98,1.5599999,Slovenia,21116.41,2056441.5,640,.010351745
SVN,2013,6,1,1765.1801,1.55,Slovenia,21116.41,2056441.5,641,.010300395
SVN,2013,7,1,1771.73,1.5599999,Slovenia,21116.41,2056441.5,642,.010338617
SVN,2013,8,1,1762.4301,1.55,Slovenia,21116.41,2056441.5,643,.010284348
SVN,2013,9,1,1778.85,1.5700001,Slovenia,21116.41,2056441.5,644,.010380164
SVN,2013,10,1,1778.11,1.5700001,Slovenia,21116.41,2056441.5,645,.010375846
SVN,2013,11,1,1778.8199,1.5700001,Slovenia,21116.41,2056441.5,646,.010379989
SVN,2013,12,1,1759.51,1.5599999,Slovenia,21116.41,2056441.5,647,.010267309
SVN,2014,1,1,1776.62,1.58,Slovenia,21185.289,2058400.5,648,.010357285
SVN,2014,2,1,1788.78,1.59,Slovenia,21185.289,2058400.5,649,.010428174
SVN,2014,3,1,1767.13,1.5700001,Slovenia,21185.289,2058400.5,650,.010301961
SVN,2014,4,1,1838.05,1.64,Slovenia,21185.289,2058400.5,651,.010715407
SVN,2014,5,1,1757.13,1.5700001,Slovenia,21185.289,2058400.5,652,.010243663
SVN,2014,6,1,1755.1899,1.5700001,Slovenia,21185.289,2058400.5,653,.010232353
SVN,2014,7,1,1757.75,1.5700001,Slovenia,21185.289,2058400.5,654,.010247277
SVN,2014,8,1,1786.64,1.6,Slovenia,21185.289,2058400.5,655,.010415699
SVN,2014,9,1,1722.96,1.55,Slovenia,21185.289,2058400.5,656,.010044459
SVN,2014,10,1,1763.92,1.59,Slovenia,21185.289,2058400.5,657,.010283247
SVN,2014,11,1,1711.05,1.54,Slovenia,21185.289,2058400.5,658,.0099750273
SVN,2014,12,1,1760.0699,1.59,Slovenia,21185.289,2058400.5,659,.010260802
SVN,2015,1,1,1756.3,1.59,Slovenia,20671.471,2059947,660,.010231137
SVN,2015,2,1,1819.16,1.65,Slovenia,20671.471,2059947,661,.010597321
SVN,2015,3,1,1644.74,1.49,Slovenia,20671.471,2059947,662,.0095812557
SVN,2015,4,1,1708.0699,1.55,Slovenia,20671.471,2059947,663,.0099501777
SVN,2015,5,1,1795.38,1.64,Slovenia,20671.471,2059947,664,.010458793
SVN,2015,6,1,1765.13,1.61,Slovenia,20671.471,2059947,665,.010282575
SVN,2015,7,1,1706.91,1.5599999,Slovenia,20671.471,2059947,666,.009943421
SVN,2015,8,1,1677.1899,1.54,Slovenia,20671.471,2059947,667,.00977029
SVN,2015,9,1,1694.1,1.5599999,Slovenia,20671.471,2059947,668,.0098687978
SVN,2015,10,1,1696.77,1.5599999,Slovenia,20671.471,2059947,669,.0098843519
SVN,2015,11,1,1725.91,1.59,Slovenia,20671.471,2059947,670,.010054103
SVN,2015,12,1,1681.8101,1.55,Slovenia,20671.471,2059947,671,.0097972043
SVN,2016,1,1,1739.28,1.61,Slovenia,20311.381,2061373,672,.01012498
SVN,2016,2,1,1720.76,1.59,Slovenia,20311.381,2061373,673,.010017168
SVN,2016,3,1,1713.7,1.59,Slovenia,20311.381,2061373,674,.0099760694
SVN,2016,4,1,1696.45,1.58,Slovenia,20311.381,2061373,675,.0098756505
SVN,2016,5,1,1675.52,1.5599999,Slovenia,20311.381,2061373,676,.0097538102
SVN,2016,6,1,1663.0699,1.55,Slovenia,20311.381,2061373,677,.0096813338
SVN,2016,7,1,1716.35,1.61,Slovenia,20311.381,2061373,678,.0099914959
SVN,2016,8,1,1689.8101,1.58,Slovenia,20311.381,2061373,679,.0098369969
SVN,2016,9,1,1743.3101,1.64,Slovenia,20311.381,2061373,680,.01014844
SVN,2016,10,1,1634.71,1.54,Slovenia,20311.381,2061373,681,.0095162401
SVN,2016,11,1,1644.05,1.55,Slovenia,20311.381,2061373,682,.0095706116
SVN,2016,12,1,1674.37,1.58,Slovenia,20311.381,2061373,683,.009747115
SVN,2017,1,1,1642.59,1.5599999,Slovenia,20259.01,2062410,684,.009557304
SVN,2017,2,1,1761.09,1.67,Slovenia,20259.01,2062410,685,.010246789
SVN,2017,3,1,1664.85,1.59,Slovenia,20259.01,2062410,686,.009686823
SVN,2017,4,1,1718.26,1.64,Slovenia,20259.01,2062410,687,.0099975858
SVN,2017,5,1,1679.6,1.61,Slovenia,20259.01,2062410,688,.0097726444
SVN,2017,6,1,1699.23,1.63,Slovenia,20259.01,2062410,689,.0098868608
SVN,2017,7,1,1703.9,1.64,Slovenia,20259.01,2062410,690,.0099140331
SVN,2017,8,1,1715.88,1.65,Slovenia,20259.01,2062410,691,.009983738
SVN,2017,9,1,1672.7,1.61,Slovenia,20259.01,2062410,692,.0097324969
SVN,2017,10,1,1696.98,1.64,Slovenia,20259.01,2062410,693,.0098737692
SVN,2017,11,1,1643.6899,1.59,Slovenia,20259.01,2062410,694,.009563704
SVN,2017,12,1,1660.24,1.61,Slovenia,20259.01,2062410,695,.00966
SVN,2018,1,1,1629.65,1.58,Slovenia,19599.561,2069480.5,696,.0094496179
SVN,2018,2,1,1724.26,1.6799999,Slovenia,19599.561,2069480.5,697,.0099982191
SVN,2018,3,1,1645.39,1.61,Slovenia,19599.561,2069480.5,698,.0095408875
SVN,2018,4,1,1604.9399,1.5700001,Slovenia,19599.561,2069480.5,699,.0093063349
SVN,2018,5,1,1629.72,1.6,Slovenia,19599.561,2069480.5,700,.009450024
SVN,2018,6,1,1644.77,1.61,Slovenia,19599.561,2069480.5,701,.0095372926
SVN,2018,7,1,1629.14,1.6,Slovenia,19599.561,2069480.5,702,.009446661
SVN,2018,8,1,1603.97,1.58,Slovenia,19599.561,2069480.5,703,.0093007106
SVN,2018,9,1,1612.01,1.59,Slovenia,19599.561,2069480.5,704,.0093473317
SVN,2018,10,1,1599.02,1.58,Slovenia,19599.561,2069480.5,705,.0092720082
SVN,2018,11,1,1649.62,1.63,Slovenia,19599.561,2069480.5,706,.0095654149
SVN,2018,12,1,1627.0699,1.61,Slovenia,19599.561,2069480.5,707,.0094346572
SVN,2019,1,1,1659.09,1.65,Slovenia,19324.67,2083439.5,708,.0095558716
SVN,2019,2,1,1565.55,1.5599999,Slovenia,19324.67,2083439.5,709,.0090171089
SVN,2019,3,1,1632.65,1.62,Slovenia,19324.67,2083439.5,710,.0094035845
SVN,2019,4,1,1624.48,1.62,Slovenia,19324.67,2083439.5,711,.0093565276
SVN,2019,5,1,1624.6899,1.62,Slovenia,19324.67,2083439.5,712,.0093577374
SVN,2019,6,1,1617.0699,1.62,Slovenia,19324.67,2083439.5,713,.0093138479
SVN,2019,7,1,1598.62,1.6,Slovenia,19324.67,2083439.5,714,.0092075821
SVN,2019,8,1,1574.13,1.58,Slovenia,19324.67,2083439.5,715,.0090665268
SVN,2019,9,1,1588.51,1.6,Slovenia,19324.67,2083439.5,716,.0091493512
SVN,2019,10,1,1609.34,1.62,Slovenia,19324.67,2083439.5,717,.009269326
SVN,2019,11,1,1631.95,1.65,Slovenia,19324.67,2083439.5,718,.0093995528
SVN,2019,12,1,1598.59,1.62,Slovenia,19324.67,2083439.5,719,.0092074089
SVN,2020,1,1,1581.59,1.6,Slovenia,18706.119,2102419.5,720,.0090272566
SVN,2020,2,1,1550,1.5700001,Slovenia,18706.119,2102419.5,721,.0088469498
SVN,2020,3,1,1568.54,1.59,Slovenia,18706.119,2102419.5,722,.0089527713
SVN,2020,4,1,1567.25,1.6,Slovenia,18706.119,2102419.5,723,.0089454083
SVN,2020,5,1,1576.8101,1.61,Slovenia,18706.119,2102419.5,724,.0089999735
SVN,2020,6,1,1562.72,1.6,Slovenia,18706.119,2102419.5,725,.008919552
SVN,2020,7,1,1527.45,1.5599999,Slovenia,18706.119,2102419.5,726,.008718241
SVN,2020,8,1,1592.1,1.63,Slovenia,18706.119,2102419.5,727,.009087244
SVN,2020,9,1,1584.99,1.63,Slovenia,18706.119,2102419.5,728,.0090466626
SVN,2020,10,1,1577.59,1.62,Slovenia,18706.119,2102419.5,729,.0090044253
SVN,2020,11,1,1493.14,1.54,Slovenia,18706.119,2102419.5,730,.0085224099
SVN,2020,12,1,1523.9399,1.5700001,Slovenia,18706.119,2102419.5,731,.0086982064
SVN,2021,1,1,1584.49,1.63,Slovenia,18999.75,2113494,732,.0089964205
SVN,2021,2,1,1598.63,1.65,Slovenia,18999.75,2113494,733,.0090767043
SVN,2021,3,1,1632.59,1.6900001,Slovenia,18999.75,2113494,734,.0092695225
SVN,2021,4,1,1605.09,1.66,Slovenia,18999.75,2113494,735,.0091133825
SVN,2021,5,1,1492.8199,1.54,Slovenia,18999.75,2113494,736,.008475936
SVN,2021,6,1,1497.21,1.55,Slovenia,18999.75,2113494,737,.008500861
SVN,2021,7,1,1592.52,1.65,Slovenia,18999.75,2113494,738,.0090420134
SVN,2021,8,1,1648.1899,1.71,Slovenia,18999.75,2113494,739,.0093580959
SVN,2021,9,1,1563.17,1.63,Slovenia,18999.75,2113494,740,.00887537
SVN,2021,10,1,1564.65,1.63,Slovenia,18999.75,2113494,741,.0088837724
SVN,2021,11,1,1588.6,1.66,Slovenia,18999.75,2113494,742,.0090197558
SVN,2021,12,1,1631.79,1.71,Slovenia,18999.75,2113494,743,.0092649804
SVN,2022,1,1,1509.6801,1.58,Slovenia,17642.939,2115228,744,.008564637
SVN,2022,2,1,1518.3101,1.59,Slovenia,17642.939,2115228,745,.0086135967
SVN,2022,3,1,1475.02,1.55,Slovenia,17642.939,2115228,746,.008368006
SVN,2022,4,1,1404.79,1.48,Slovenia,17642.939,2115228,747,.0079695806
SVN,2022,5,1,1519.48,1.6,Slovenia,17642.939,2115228,748,.0086202333
SVN,2022,6,1,1470.6801,1.55,Slovenia,17642.939,2115228,749,.0083433846
SVN,2022,7,1,1498.75,1.58,Slovenia,17642.939,2115228,750,.0085026296
SVN,2022,8,1,1418.96,1.5,Slovenia,17642.939,2115228,751,.0080499686
SVN,2022,9,1,1492.27,1.58,Slovenia,17642.939,2115228,752,.0084658675
SVN,2022,10,1,1477.34,1.5700001,Slovenia,17642.939,2115228,753,.0083811674
SVN,2022,11,1,1398.1801,1.49,Slovenia,17642.939,2115228,754,.0079320818
SVN,2022,12,1,1459.48,1.5599999,Slovenia,17642.939,2115228,755,.0082798451
SVN,2023,1,1,1402.12,1.5,Slovenia,17038.26,2118396,756,.0079425378
SVN,2023,2,1,1579.26,1.6900001,Slovenia,17038.26,2118396,757,.0089459764
SVN,2023,3,1,1370.6801,1.47,Slovenia,17038.26,2118396,758,.007764441
SVN,2023,4,1,1394.77,1.5,Slovenia,17038.26,2118396,759,.0079009021
SVN,2023,5,1,1448.89,1.5599999,Slovenia,17038.26,2118396,760,.0082074739
SVN,2023,6,1,1441.1801,1.5599999,Slovenia,17038.26,2118396,761,.0081637995
SVN,2023,7,1,1403.09,1.52,Slovenia,17038.26,2118396,762,.0079480326
SVN,2023,8,1,1396.33,1.52,Slovenia,17038.26,2118396,763,.0079097394
SVN,2023,9,1,1364.5699,1.48,Slovenia,17038.26,2118396,764,.0077298293
SVN,2023,10,1,1340.92,1.46,Slovenia,17038.26,2118396,765,.0075958604
SVN,2023,11,1,1516.66,1.66,Slovenia,17038.26,2118396,766,.0085913688
SVN,2023,12,1,1379.79,1.51,Slovenia,17038.26,2118396,767,.0078160455
SVN,2024,1,1,1424.3101,1.5599999,Slovenia,10961.59,2118696.5,768,.0080670929
SVN,2024,2,1,1373.99,1.51,Slovenia,10961.59,2118696.5,769,.0077820867
SVN,2024,3,1,1364.5601,1.5,Slovenia,10961.59,2118696.5,770,.0077286768
SVN,2024,4,1,1382.9399,1.52,Slovenia,10961.59,2118696.5,771,.0078327777
SVN,2024,5,1,1313.6801,1.45,Slovenia,10961.59,2118696.5,772,.0074404995
SVN,2024,6,1,1383.61,1.53,Slovenia,10961.59,2118696.5,773,.0078365728
SVN,2024,7,1,1342.39,1.48,Slovenia,10961.59,2118696.5,774,.0076031089
SVN,2024,8,1,1376.11,1.52,Slovenia,10961.59,2118696.5,775,.0077940943
ESP,2012,1,1,38282.121,1.3200001,Spain,452718.72,47018322.5,624,.0097703496
ESP,2012,2,1,38594.371,1.34,Spain,452718.72,47018322.5,625,.0098500419
ESP,2012,3,1,38469.82,1.34,Spain,452718.72,47018322.5,626,.009818254
ESP,2012,4,1,38191.859,1.33,Spain,452718.72,47018322.5,627,.0097473133
ESP,2012,5,1,38959.551,1.36,Spain,452718.72,47018322.5,628,.0099432431
ESP,2012,6,1,37738.969,1.3200001,Spain,452718.72,47018322.5,629,.0096317269
ESP,2012,7,1,37307.352,1.3099999,Spain,452718.72,47018322.5,630,.0095215691
ESP,2012,8,1,37619.012,1.3200001,Spain,452718.72,47018322.5,631,.0096011115
ESP,2012,9,1,36976.219,1.3,Spain,452718.72,47018322.5,632,.0094370581
ESP,2012,10,1,37322.289,1.3200001,Spain,452718.72,47018322.5,633,.009525382
ESP,2012,11,1,36767.84,1.3,Spain,452718.72,47018322.5,634,.0093838749
ESP,2012,12,1,36489.328,1.29,Spain,452718.72,47018322.5,635,.0093127936
ESP,2013,1,1,36474.219,1.3,Spain,424672.44,46860389,636,.0093403114
